det_part,timestamp,current
FPix_BpO_D3_ROG2_RNG1_HV,2024-07-02 01:38:16,1108.6
FPix_BpO_D3_ROG2_RNG1_HV,2024-07-16 06:55:41,1181.35714286
FPix_BpO_D3_ROG2_RNG1_HV,2024-07-31 00:12:48,1308.96721311
FPix_BpO_D3_ROG2_RNG1_HV,2024-08-12 22:59:52,1389.36206897
FPix_BpO_D3_ROG2_RNG1_HV,2024-08-24 17:56:58,1324.15384615
FPix_BpO_D3_ROG2_RNG1_HV,2024-09-15 02:21:56,1585.76510067
FPix_BpO_D3_ROG2_RNG1_HV,2024-10-04 17:14:29,1638.57948718
FPix_BpO_D3_ROG2_RNG1_HV,2025-05-29 09:06:22,1520.34782609
FPix_BpO_D3_ROG2_RNG1_HV,2025-06-08 03:57:39,1664.40963855
FPix_BmO_D3_ROG1_RNG2_HV,2024-05-13 01:11:01,798.039215686
FPix_BmO_D3_ROG1_RNG2_HV,2024-05-20 22:12:24,852.642857143
FPix_BmO_D3_ROG1_RNG2_HV,2024-07-02 01:28:12,982.888888889
FPix_BmO_D3_ROG1_RNG2_HV,2024-07-16 07:04:34,1057.11229947
FPix_BmO_D3_ROG1_RNG2_HV,2024-07-31 00:10:27,1165.22660099
FPix_BmO_D3_ROG1_RNG2_HV,2024-08-12 23:01:22,1224.92996109
FPix_BmO_D3_ROG1_RNG2_HV,2024-08-24 18:22:46,1228.80841709
FPix_BmO_D3_ROG1_RNG2_HV,2024-09-15 02:27:31,1404.27896996
FPix_BmO_D3_ROG1_RNG2_HV,2024-10-04 17:27:10,1440.67730496
FPix_BmO_D3_ROG1_RNG2_HV,2025-05-29 09:30:10,1334.06376812
FPix_BmO_D3_ROG1_RNG2_HV,2025-06-08 03:54:04,1452.33408834
FPix_BpO_D1_ROG2_RNG2_HV,2024-05-13 00:46:56,1079.67819149
FPix_BpO_D1_ROG2_RNG2_HV,2024-05-20 22:36:36,1110.59259259
FPix_BpO_D1_ROG2_RNG2_HV,2024-07-02 01:23:20,1254.25352113
FPix_BpO_D1_ROG2_RNG2_HV,2024-07-16 06:53:57,1347.27506427
FPix_BpO_D1_ROG2_RNG2_HV,2024-07-31 00:18:10,1488.82402235
FPix_BpO_D1_ROG2_RNG2_HV,2024-08-12 23:03:01,1579.45625
FPix_BpO_D1_ROG2_RNG2_HV,2024-08-24 18:49:28,1594.02037846
FPix_BpO_D1_ROG2_RNG2_HV,2024-09-15 02:16:57,1789.80678851
FPix_BpO_D1_ROG2_RNG2_HV,2024-10-04 17:24:44,1835.89052632
FPix_BpO_D1_ROG2_RNG2_HV,2025-05-29 09:16:58,1594.36956522
FPix_BpO_D1_ROG2_RNG2_HV,2025-06-08 03:45:02,1755.30921053
BPix_BmO_SEC8_LAY23_LAY2_HV,2024-05-13 00:31:31,1295.10320285
BPix_BmO_SEC8_LAY23_LAY2_HV,2024-05-20 22:30:54,1310.43380282
BPix_BmO_SEC8_LAY23_LAY2_HV,2024-07-02 01:30:53,1491.25939505
BPix_BmO_SEC8_LAY23_LAY2_HV,2024-07-16 07:02:40,1611.6835443
BPix_BmO_SEC8_LAY23_LAY2_HV,2024-07-31 00:13:44,1777.37873357
BPix_BmO_SEC8_LAY23_LAY2_HV,2024-08-12 23:02:25,1886.92627014
BPix_BmO_SEC8_LAY23_LAY2_HV,2024-08-24 19:25:53,1931.71203816
BPix_BmO_SEC8_LAY23_LAY2_HV,2024-09-15 02:30:32,2145.3812817
BPix_BmO_SEC8_LAY23_LAY2_HV,2024-10-04 17:30:53,2219.74580645
BPix_BmO_SEC8_LAY23_LAY2_HV,2025-05-29 09:31:04,2207.3215169
BPix_BmO_SEC8_LAY23_LAY2_HV,2025-06-08 04:01:35,2322.53266596
BPix_BmI_SEC1_LAY14_LAY1_HV,2024-05-13 00:31:18,1313.18316195
BPix_BmI_SEC1_LAY14_LAY1_HV,2024-05-20 22:30:19,1331.86538462
BPix_BmI_SEC1_LAY14_LAY1_HV,2024-07-02 01:29:39,1716.66800229
BPix_BmI_SEC1_LAY14_LAY1_HV,2024-07-16 07:00:44,1904.1882716
BPix_BmI_SEC1_LAY14_LAY1_HV,2024-07-31 00:16:03,2185.6062963
BPix_BmI_SEC1_LAY14_LAY1_HV,2024-08-12 23:00:59,2568.78270429
BPix_BmI_SEC1_LAY14_LAY1_HV,2024-08-24 19:27:31,2586.02998114
BPix_BmI_SEC1_LAY14_LAY1_HV,2024-09-15 02:29:21,3149.81390821
BPix_BmI_SEC1_LAY14_LAY1_HV,2024-10-04 17:30:28,3304.87571859
BPix_BmI_SEC1_LAY14_LAY1_HV,2025-05-29 09:31:14,3152.84883721
BPix_BmI_SEC1_LAY14_LAY1_HV,2025-06-08 04:00:34,3581.3161486
FPix_BmI_D3_ROG3_RNG2_HV,2024-05-13 01:10:41,898.333333333
FPix_BmI_D3_ROG3_RNG2_HV,2024-05-20 22:16:48,947.5
FPix_BmI_D3_ROG3_RNG2_HV,2024-07-02 01:21:35,1061.15822785
FPix_BmI_D3_ROG3_RNG2_HV,2024-07-16 06:58:13,1143.85858586
FPix_BmI_D3_ROG3_RNG2_HV,2024-07-31 00:12:41,1257.37055838
FPix_BmI_D3_ROG3_RNG2_HV,2024-08-12 22:44:24,1328.56428571
FPix_BmI_D3_ROG3_RNG2_HV,2024-08-24 18:04:34,1310.18739054
FPix_BmI_D3_ROG3_RNG2_HV,2024-09-15 02:31:18,1508.11666667
FPix_BmI_D3_ROG3_RNG2_HV,2024-10-04 17:18:57,1545.79310345
FPix_BmI_D3_ROG3_RNG2_HV,2025-05-29 09:23:58,1442.65413534
FPix_BmI_D3_ROG3_RNG2_HV,2025-06-08 03:56:47,1582.81188119
BPix_BmI_SEC4_LAY23_LAY2_HV,2024-05-13 00:31:59,1699.86132316
BPix_BmI_SEC4_LAY23_LAY2_HV,2024-05-20 22:29:48,1714.91923077
BPix_BmI_SEC4_LAY23_LAY2_HV,2024-07-02 01:30:38,1942.94796238
BPix_BmI_SEC4_LAY23_LAY2_HV,2024-07-16 07:00:22,2097.91118744
BPix_BmI_SEC4_LAY23_LAY2_HV,2024-07-31 00:16:02,2317.16030844
BPix_BmI_SEC4_LAY23_LAY2_HV,2024-08-12 23:01:08,2457.74432296
BPix_BmI_SEC4_LAY23_LAY2_HV,2024-08-24 19:24:45,2518.93495582
BPix_BmI_SEC4_LAY23_LAY2_HV,2024-09-15 02:30:23,2785.18143184
BPix_BmI_SEC4_LAY23_LAY2_HV,2024-10-04 17:29:24,2879.19102197
BPix_BmI_SEC4_LAY23_LAY2_HV,2025-05-29 09:28:51,2878.7383468
BPix_BmI_SEC4_LAY23_LAY2_HV,2025-06-08 04:00:08,3022.39018088
BPix_BmO_SEC6_LAY14_LAY1_HV,2024-05-13 00:29:25,1703.75442739
BPix_BmO_SEC6_LAY14_LAY1_HV,2024-05-20 22:30:19,1735.70731707
BPix_BmO_SEC6_LAY14_LAY1_HV,2024-07-02 01:29:19,2220.68268734
BPix_BmO_SEC6_LAY14_LAY1_HV,2024-07-16 07:00:36,2455.94095941
BPix_BmO_SEC6_LAY14_LAY1_HV,2024-07-31 00:15:37,2702.6627618
BPix_BmO_SEC6_LAY14_LAY1_HV,2024-08-12 22:59:28,3186.87188612
BPix_BmO_SEC6_LAY14_LAY1_HV,2024-08-24 19:23:19,3201.66146899
BPix_BmO_SEC6_LAY14_LAY1_HV,2024-09-15 02:29:03,3849.24787263
BPix_BmO_SEC6_LAY14_LAY1_HV,2024-10-04 17:29:43,4061.51960784
BPix_BmO_SEC6_LAY14_LAY1_HV,2025-05-29 09:29:39,3862.75655616
BPix_BmO_SEC6_LAY14_LAY1_HV,2025-06-08 03:59:10,4513.58726068
FPix_BpI_D3_ROG3_RNG1_HV,2024-05-13 00:54:51,1408.37254902
FPix_BpI_D3_ROG3_RNG1_HV,2024-05-20 22:26:00,1432.25
FPix_BpI_D3_ROG3_RNG1_HV,2024-07-02 01:37:52,1721.97520661
FPix_BpI_D3_ROG3_RNG1_HV,2024-07-16 06:56:17,1824.01234568
FPix_BpI_D3_ROG3_RNG1_HV,2024-07-31 00:09:56,2021.17521368
FPix_BpI_D3_ROG3_RNG1_HV,2024-08-12 22:52:04,2148.0
FPix_BpI_D3_ROG3_RNG1_HV,2024-08-24 18:20:41,2083.58608609
FPix_BpI_D3_ROG3_RNG1_HV,2024-09-15 02:23:38,2440.98007968
FPix_BpI_D3_ROG3_RNG1_HV,2024-10-04 17:21:29,2515.26153846
FPix_BpI_D3_ROG3_RNG1_HV,2025-05-29 09:23:08,2379.00662252
FPix_BpI_D3_ROG3_RNG1_HV,2025-06-08 03:53:32,2618.08733624
FPix_BpI_D3_ROG1_RNG1_HV,2024-05-13 00:32:35,1374.78039216
FPix_BpI_D3_ROG1_RNG1_HV,2024-05-20 22:29:58,1372.58148893
FPix_BpI_D3_ROG1_RNG1_HV,2024-07-02 01:27:18,1660.23424125
FPix_BpI_D3_ROG1_RNG1_HV,2024-07-16 07:05:28,1762.32654949
FPix_BpI_D3_ROG1_RNG1_HV,2024-07-31 00:18:44,1951.49182879
FPix_BpI_D3_ROG1_RNG1_HV,2024-08-12 22:57:05,2072.98735321
FPix_BpI_D3_ROG1_RNG1_HV,2024-08-24 19:20:09,2059.66734516
FPix_BpI_D3_ROG1_RNG1_HV,2024-09-15 02:31:10,2363.33959538
FPix_BpI_D3_ROG1_RNG1_HV,2024-10-04 17:33:14,2426.55942029
FPix_BpI_D3_ROG1_RNG1_HV,2025-05-29 09:33:31,2308.03550784
FPix_BpI_D3_ROG1_RNG1_HV,2025-06-08 04:01:31,2506.35316847
FPix_BmO_D1_ROG2_RNG1_HV,2024-05-13 01:04:11,842.95
FPix_BmO_D1_ROG2_RNG1_HV,2024-05-20 22:08:55,856.05
FPix_BmO_D1_ROG2_RNG1_HV,2024-07-02 01:28:18,1033.70246085
FPix_BmO_D1_ROG2_RNG1_HV,2024-07-16 07:00:43,1102.11708253
FPix_BmO_D1_ROG2_RNG1_HV,2024-07-31 00:16:04,1215.07507508
FPix_BmO_D1_ROG2_RNG1_HV,2024-08-12 22:55:37,1290.56756757
FPix_BmO_D1_ROG2_RNG1_HV,2024-08-24 18:51:39,1269.91415929
FPix_BmO_D1_ROG2_RNG1_HV,2024-09-15 02:19:49,1380.26602564
FPix_BmO_D1_ROG2_RNG1_HV,2024-10-04 17:32:54,1423.38952164
FPix_BmO_D1_ROG2_RNG1_HV,2025-05-29 09:23:55,1420.97427653
FPix_BmO_D1_ROG2_RNG1_HV,2025-06-08 03:55:43,1569.23746702
BPix_BpI_SEC7_LAY14_LAY1_HV,2024-05-13 00:30:28,1441.75986079
BPix_BpI_SEC7_LAY14_LAY1_HV,2024-05-20 22:29:28,1470.09734513
BPix_BpI_SEC7_LAY14_LAY1_HV,2024-07-02 01:31:35,1851.87273668
BPix_BpI_SEC7_LAY14_LAY1_HV,2024-07-16 07:00:08,2055.40333063
BPix_BpI_SEC7_LAY14_LAY1_HV,2024-07-31 00:15:18,2272.81753386
BPix_BpI_SEC7_LAY14_LAY1_HV,2024-08-12 23:00:48,2665.66596639
BPix_BpI_SEC7_LAY14_LAY1_HV,2024-08-24 19:25:04,2707.86551273
BPix_BpI_SEC7_LAY14_LAY1_HV,2024-09-15 02:30:20,3222.19298246
BPix_BpI_SEC7_LAY14_LAY1_HV,2024-10-04 17:29:34,3379.57937337
BPix_BpI_SEC7_LAY14_LAY1_HV,2025-05-29 09:29:53,3175.65289673
BPix_BpI_SEC7_LAY14_LAY1_HV,2025-06-08 03:59:15,3622.29014599
BPix_BmI_SEC8_LAY14_LAY1_HV,2024-05-13 00:30:54,1393.2642369
BPix_BmI_SEC8_LAY14_LAY1_HV,2024-05-20 22:29:55,1425.96333333
BPix_BmI_SEC8_LAY14_LAY1_HV,2024-07-02 01:31:58,1776.01790281
BPix_BmI_SEC8_LAY14_LAY1_HV,2024-07-16 07:01:09,1953.39869281
BPix_BmI_SEC8_LAY14_LAY1_HV,2024-07-31 00:15:03,2111.78356858
BPix_BmI_SEC8_LAY14_LAY1_HV,2024-08-12 23:01:24,2482.21172753
BPix_BmI_SEC8_LAY14_LAY1_HV,2024-08-24 19:26:06,2538.01803691
BPix_BmI_SEC8_LAY14_LAY1_HV,2024-09-15 02:30:14,2975.60833333
BPix_BmI_SEC8_LAY14_LAY1_HV,2024-10-04 17:30:10,3130.80662983
BPix_BmI_SEC8_LAY14_LAY1_HV,2025-05-29 09:31:12,2915.72476587
BPix_BmI_SEC8_LAY14_LAY1_HV,2025-06-08 03:59:11,3300.08923304
BPix_BmO_SEC4_LAY14_LAY1_HV,2024-05-13 00:30:25,1682.69597458
BPix_BmO_SEC4_LAY14_LAY1_HV,2024-05-20 22:30:23,1719.81892333
BPix_BmO_SEC4_LAY14_LAY1_HV,2024-07-02 01:28:52,2166.46278955
BPix_BmO_SEC4_LAY14_LAY1_HV,2024-07-16 07:02:02,2384.37689027
BPix_BmO_SEC4_LAY14_LAY1_HV,2024-07-31 00:14:23,2570.20694444
BPix_BmO_SEC4_LAY14_LAY1_HV,2024-08-12 23:00:13,3027.06243603
BPix_BmO_SEC4_LAY14_LAY1_HV,2024-08-24 19:25:10,3062.71522018
BPix_BmO_SEC4_LAY14_LAY1_HV,2024-09-15 02:29:39,3628.55042689
BPix_BmO_SEC4_LAY14_LAY1_HV,2024-10-04 17:30:02,3803.64872595
BPix_BmO_SEC4_LAY14_LAY1_HV,2025-05-29 09:29:06,3583.42047714
BPix_BmO_SEC4_LAY14_LAY1_HV,2025-06-08 03:59:41,4149.77917867
FPix_BpO_D3_ROG2_RNG2_HV,2024-05-13 01:09:48,1067.54054054
FPix_BpO_D3_ROG2_RNG2_HV,2024-05-20 22:31:46,1122.46153846
FPix_BpO_D3_ROG2_RNG2_HV,2024-07-02 01:42:51,1274.18181818
FPix_BpO_D3_ROG2_RNG2_HV,2024-07-16 06:54:39,1370.01818182
FPix_BpO_D3_ROG2_RNG2_HV,2024-07-30 23:51:08,1516.04705882
FPix_BpO_D3_ROG2_RNG2_HV,2024-08-12 22:47:03,1611.58035714
FPix_BpO_D3_ROG2_RNG2_HV,2024-08-24 18:06:56,1579.1969697
FPix_BpO_D3_ROG2_RNG2_HV,2024-09-15 02:40:27,1834.75833333
FPix_BpO_D3_ROG2_RNG2_HV,2024-10-04 17:20:08,1866.78106509
FPix_BpO_D3_ROG2_RNG2_HV,2025-05-29 09:15:43,1728.27737226
FPix_BpO_D3_ROG2_RNG2_HV,2025-06-08 03:58:54,1889.31515152
BPix_BpO_SEC2_LAY23_LAY3_HV,2024-05-13 00:29:59,3524.60749186
BPix_BpO_SEC2_LAY23_LAY3_HV,2024-05-20 22:29:02,3506.63297232
BPix_BpO_SEC2_LAY23_LAY3_HV,2024-07-02 01:29:41,4100.42166344
BPix_BpO_SEC2_LAY23_LAY3_HV,2024-07-16 07:01:06,4402.7676928
BPix_BpO_SEC2_LAY23_LAY3_HV,2024-07-31 00:15:46,4904.3490566
BPix_BpO_SEC2_LAY23_LAY3_HV,2024-08-12 23:00:25,5211.19791356
BPix_BpO_SEC2_LAY23_LAY3_HV,2024-08-24 19:24:44,5326.30718855
BPix_BpO_SEC2_LAY23_LAY3_HV,2024-09-15 02:29:50,5939.03454941
BPix_BpO_SEC2_LAY23_LAY3_HV,2024-10-04 17:28:59,6282.30891042
BPix_BpO_SEC2_LAY23_LAY3_HV,2025-05-29 09:30:11,6234.95452577
BPix_BpO_SEC2_LAY23_LAY3_HV,2025-06-08 04:00:13,6848.0367127
FPix_BpO_D3_ROG4_RNG2_HV,2024-05-13 01:08:27,828.247474747
FPix_BpO_D3_ROG4_RNG2_HV,2024-05-20 22:09:13,869.208333333
FPix_BpO_D3_ROG4_RNG2_HV,2024-07-02 01:19:12,985.333333333
FPix_BpO_D3_ROG4_RNG2_HV,2024-07-16 06:54:47,1057.15625
FPix_BpO_D3_ROG4_RNG2_HV,2024-07-31 00:14:44,1171.70854271
FPix_BpO_D3_ROG4_RNG2_HV,2024-08-12 22:42:00,1244.77368421
FPix_BpO_D3_ROG4_RNG2_HV,2024-08-24 18:26:09,1235.03598775
FPix_BpO_D3_ROG4_RNG2_HV,2024-09-15 02:36:53,1423.54347826
FPix_BpO_D3_ROG4_RNG2_HV,2024-10-04 17:33:34,1457.48995984
FPix_BpO_D3_ROG4_RNG2_HV,2025-05-29 09:38:07,1344.03550296
FPix_BpO_D3_ROG4_RNG2_HV,2025-06-08 03:46:15,1458.82478632
FPix_BmO_D2_ROG2_RNG1_HV,2024-05-13 01:08:15,805.128571429
FPix_BmO_D2_ROG2_RNG1_HV,2024-05-20 22:21:54,837.423076923
FPix_BmO_D2_ROG2_RNG1_HV,2024-07-02 02:00:09,1007.875
FPix_BmO_D2_ROG2_RNG1_HV,2024-07-16 06:41:52,1066.3129771
FPix_BmO_D2_ROG2_RNG1_HV,2024-07-31 00:00:56,1180.74271845
FPix_BmO_D2_ROG2_RNG1_HV,2024-08-12 23:04:26,1252.05555556
FPix_BmO_D2_ROG2_RNG1_HV,2024-08-24 18:22:50,1210.34306096
FPix_BmO_D2_ROG2_RNG1_HV,2024-09-15 02:34:51,1420.46956522
FPix_BmO_D2_ROG2_RNG1_HV,2024-10-04 17:23:39,1461.55477032
FPix_BmO_D2_ROG2_RNG1_HV,2025-05-29 09:12:25,1370.78306878
FPix_BmO_D2_ROG2_RNG1_HV,2025-06-08 03:59:17,1512.11525424
BPix_BpO_SEC1_LAY14_LAY1_HV,2024-05-13 00:30:34,1284.42588092
BPix_BpO_SEC1_LAY14_LAY1_HV,2024-05-20 22:30:08,1308.69894366
BPix_BpO_SEC1_LAY14_LAY1_HV,2024-07-02 01:30:45,1634.0816777
BPix_BpO_SEC1_LAY14_LAY1_HV,2024-07-16 07:00:27,1812.23823781
BPix_BpO_SEC1_LAY14_LAY1_HV,2024-07-31 00:18:15,2016.76599702
BPix_BpO_SEC1_LAY14_LAY1_HV,2024-08-12 23:01:12,2356.09945155
BPix_BpO_SEC1_LAY14_LAY1_HV,2024-08-24 19:26:28,2403.63007071
BPix_BpO_SEC1_LAY14_LAY1_HV,2024-09-15 02:29:38,2837.64303586
BPix_BpO_SEC1_LAY14_LAY1_HV,2024-10-04 17:30:24,2941.875948
BPix_BpO_SEC1_LAY14_LAY1_HV,2025-05-29 09:29:46,2758.88341282
BPix_BpO_SEC1_LAY14_LAY1_HV,2025-06-08 04:00:09,3130.18282022
FPix_BmI_D2_ROG2_RNG1_HV,2024-05-13 00:58:39,1000.295
FPix_BmI_D2_ROG2_RNG1_HV,2024-05-20 22:09:20,1002.98611111
FPix_BmI_D2_ROG2_RNG1_HV,2024-07-02 01:33:55,1220.10810811
FPix_BmI_D2_ROG2_RNG1_HV,2024-07-16 07:06:39,1287.82394366
FPix_BmI_D2_ROG2_RNG1_HV,2024-07-30 23:56:21,1410.33898305
FPix_BmI_D2_ROG2_RNG1_HV,2024-08-12 22:43:52,1501.35326087
FPix_BmI_D2_ROG2_RNG1_HV,2024-08-24 18:02:49,1440.03396226
FPix_BmI_D2_ROG2_RNG1_HV,2024-09-15 02:46:38,1695.41584158
FPix_BmI_D2_ROG2_RNG1_HV,2024-10-04 17:17:00,1754.96308725
FPix_BmI_D2_ROG2_RNG1_HV,2025-05-29 09:19:05,1661.8
FPix_BmI_D2_ROG2_RNG1_HV,2025-06-08 03:53:14,1837.86649215
BPix_BpI_SEC2_LAY14_LAY1_HV,2024-05-13 00:33:12,1334.99816626
BPix_BpI_SEC2_LAY14_LAY1_HV,2024-05-20 22:28:52,1361.46309963
BPix_BpI_SEC2_LAY14_LAY1_HV,2024-07-02 01:30:09,1720.1755079
BPix_BpI_SEC2_LAY14_LAY1_HV,2024-07-16 07:02:20,1914.07477876
BPix_BpI_SEC2_LAY14_LAY1_HV,2024-07-31 00:16:48,2129.79984808
BPix_BpI_SEC2_LAY14_LAY1_HV,2024-08-12 23:00:01,2515.56105733
BPix_BpI_SEC2_LAY14_LAY1_HV,2024-08-24 19:26:07,2545.52951564
BPix_BpI_SEC2_LAY14_LAY1_HV,2024-09-15 02:28:57,3029.13887275
BPix_BpI_SEC2_LAY14_LAY1_HV,2024-10-04 17:29:20,3195.61248266
BPix_BpI_SEC2_LAY14_LAY1_HV,2025-05-29 09:28:38,2976.75936675
BPix_BpI_SEC2_LAY14_LAY1_HV,2025-06-08 03:59:10,3406.82030651
BPix_BpO_SEC3_LAY23_LAY3_HV,2024-05-13 00:30:06,1673.11005917
BPix_BpO_SEC3_LAY23_LAY3_HV,2024-05-20 22:30:29,1675.51079137
BPix_BpO_SEC3_LAY23_LAY3_HV,2024-07-02 01:30:16,1946.312
BPix_BpO_SEC3_LAY23_LAY3_HV,2024-07-16 07:01:31,2096.23452327
BPix_BpO_SEC3_LAY23_LAY3_HV,2024-07-31 00:16:26,2332.61593625
BPix_BpO_SEC3_LAY23_LAY3_HV,2024-08-12 23:00:02,2476.09453953
BPix_BpO_SEC3_LAY23_LAY3_HV,2024-08-24 19:25:16,2529.73125932
BPix_BpO_SEC3_LAY23_LAY3_HV,2024-09-15 02:28:51,2826.30198801
BPix_BpO_SEC3_LAY23_LAY3_HV,2024-10-04 17:28:45,2984.84425986
BPix_BpO_SEC3_LAY23_LAY3_HV,2025-05-29 09:29:14,2913.36088475
BPix_BpO_SEC3_LAY23_LAY3_HV,2025-06-08 03:58:59,3203.79161628
BPix_BpO_SEC8_LAY23_LAY3_HV,2024-05-13 00:29:20,2721.50380389
BPix_BpO_SEC8_LAY23_LAY3_HV,2024-05-20 22:29:57,2712.08452536
BPix_BpO_SEC8_LAY23_LAY3_HV,2024-07-02 01:29:19,3147.55497171
BPix_BpO_SEC8_LAY23_LAY3_HV,2024-07-16 07:00:24,3392.53566754
BPix_BpO_SEC8_LAY23_LAY3_HV,2024-07-31 00:16:49,3781.1239143
BPix_BpO_SEC8_LAY23_LAY3_HV,2024-08-12 23:00:38,4025.29080848
BPix_BpO_SEC8_LAY23_LAY3_HV,2024-08-24 19:25:55,4112.91016362
BPix_BpO_SEC8_LAY23_LAY3_HV,2024-09-15 02:29:41,4582.42352649
BPix_BpO_SEC8_LAY23_LAY3_HV,2024-10-04 17:29:39,4808.6723301
BPix_BpO_SEC8_LAY23_LAY3_HV,2025-05-29 09:30:43,4653.12229885
BPix_BpO_SEC8_LAY23_LAY3_HV,2025-06-08 03:59:07,5100.00663408
BPix_BmI_SEC6_LAY14_LAY4_HV,2024-05-13 00:31:25,1309.80996885
BPix_BmI_SEC6_LAY14_LAY4_HV,2024-05-20 22:30:16,1323.49168646
BPix_BmI_SEC6_LAY14_LAY4_HV,2024-07-02 01:29:29,1491.97184232
BPix_BmI_SEC6_LAY14_LAY4_HV,2024-07-16 07:02:38,1624.19951632
BPix_BmI_SEC6_LAY14_LAY4_HV,2024-07-31 00:16:14,1804.79123173
BPix_BmI_SEC6_LAY14_LAY4_HV,2024-08-12 23:01:13,1923.36954207
BPix_BmI_SEC6_LAY14_LAY4_HV,2024-08-24 19:23:47,1970.06263499
BPix_BmI_SEC6_LAY14_LAY4_HV,2024-09-15 02:28:09,2200.42058347
BPix_BmI_SEC6_LAY14_LAY4_HV,2024-10-04 17:29:43,2263.33539652
BPix_BmI_SEC6_LAY14_LAY4_HV,2025-05-29 09:33:40,2128.38263666
BPix_BmI_SEC6_LAY14_LAY4_HV,2025-06-08 03:58:58,2235.80828221
BPix_BmI_SEC1_LAY23_LAY3_HV,2024-05-13 00:29:35,2828.39130435
BPix_BmI_SEC1_LAY23_LAY3_HV,2024-05-20 22:30:41,2808.16055626
BPix_BmI_SEC1_LAY23_LAY3_HV,2024-07-02 01:30:32,3261.20362903
BPix_BmI_SEC1_LAY23_LAY3_HV,2024-07-16 07:00:50,3508.59908884
BPix_BmI_SEC1_LAY23_LAY3_HV,2024-07-31 00:16:27,3894.61368209
BPix_BmI_SEC1_LAY23_LAY3_HV,2024-08-12 23:00:19,4142.18317132
BPix_BmI_SEC1_LAY23_LAY3_HV,2024-08-24 19:25:25,4258.98080125
BPix_BmI_SEC1_LAY23_LAY3_HV,2024-09-15 02:30:44,4737.95519044
BPix_BmI_SEC1_LAY23_LAY3_HV,2024-10-04 17:29:54,4973.84173534
BPix_BmI_SEC1_LAY23_LAY3_HV,2025-05-29 09:29:26,4820.91784573
BPix_BmI_SEC1_LAY23_LAY3_HV,2025-06-08 03:59:50,5291.41406518
BPix_BpI_SEC3_LAY23_LAY2_HV,2024-05-13 00:31:25,1832.27073171
BPix_BpI_SEC3_LAY23_LAY2_HV,2024-05-20 22:29:57,1848.62361624
BPix_BpI_SEC3_LAY23_LAY2_HV,2024-07-02 01:29:31,2098.09592476
BPix_BpI_SEC3_LAY23_LAY2_HV,2024-07-16 07:00:25,2265.73517979
BPix_BpI_SEC3_LAY23_LAY2_HV,2024-07-31 00:15:54,2502.06244931
BPix_BpI_SEC3_LAY23_LAY2_HV,2024-08-12 23:01:36,2658.5098698
BPix_BpI_SEC3_LAY23_LAY2_HV,2024-08-24 19:28:21,2723.95109321
BPix_BpI_SEC3_LAY23_LAY2_HV,2024-09-15 02:30:22,3014.55174665
BPix_BpI_SEC3_LAY23_LAY2_HV,2024-10-04 17:29:32,3122.10466223
BPix_BpI_SEC3_LAY23_LAY2_HV,2025-05-29 09:30:48,3120.58901629
BPix_BpI_SEC3_LAY23_LAY2_HV,2025-06-08 03:59:49,3273.75621251
FPix_BmO_D2_ROG1_RNG2_HV,2024-05-13 01:07:47,856.3125
FPix_BmO_D2_ROG1_RNG2_HV,2024-05-20 22:23:22,907.733333333
FPix_BmO_D2_ROG1_RNG2_HV,2024-07-02 01:33:25,1029.48204159
FPix_BmO_D2_ROG1_RNG2_HV,2024-07-16 06:58:22,1108.96330275
FPix_BmO_D2_ROG1_RNG2_HV,2024-07-31 00:03:44,1229.38174274
FPix_BmO_D2_ROG1_RNG2_HV,2024-08-12 22:47:21,1307.14673913
FPix_BmO_D2_ROG1_RNG2_HV,2024-08-24 18:57:10,1301.0175644
FPix_BmO_D2_ROG1_RNG2_HV,2024-09-15 02:28:30,1484.92226148
FPix_BmO_D2_ROG1_RNG2_HV,2024-10-04 17:23:35,1516.05763689
FPix_BmO_D2_ROG1_RNG2_HV,2025-05-29 09:15:16,1396.62337662
FPix_BmO_D2_ROG1_RNG2_HV,2025-06-08 04:04:29,1535.26530612
FPix_BmO_D3_ROG3_RNG2_HV,2024-05-13 00:58:28,820.986666667
FPix_BmO_D3_ROG3_RNG2_HV,2024-05-20 22:14:58,930.909090909
FPix_BmO_D3_ROG3_RNG2_HV,2024-07-02 01:23:38,1068.63172043
FPix_BmO_D3_ROG3_RNG2_HV,2024-07-16 07:01:02,1147.47590361
FPix_BmO_D3_ROG3_RNG2_HV,2024-07-31 00:22:11,1264.57486137
FPix_BmO_D3_ROG3_RNG2_HV,2024-08-12 23:04:01,1329.54583333
FPix_BmO_D3_ROG3_RNG2_HV,2024-08-24 18:54:05,1348.69959267
FPix_BmO_D3_ROG3_RNG2_HV,2024-09-15 02:17:23,1516.88928571
FPix_BmO_D3_ROG3_RNG2_HV,2024-10-04 17:24:39,1553.55
FPix_BmO_D3_ROG3_RNG2_HV,2025-05-29 09:25:35,1460.5653965
FPix_BmO_D3_ROG3_RNG2_HV,2025-06-08 03:59:22,1588.97135636
FPix_BmO_D2_ROG3_RNG2_HV,2024-05-13 01:00:53,769.28313253
FPix_BmO_D2_ROG3_RNG2_HV,2024-05-20 22:20:29,931.833333333
FPix_BmO_D2_ROG3_RNG2_HV,2024-07-02 01:05:23,1054.67605634
FPix_BmO_D2_ROG3_RNG2_HV,2024-07-16 06:52:12,1130.72826087
FPix_BmO_D2_ROG3_RNG2_HV,2024-07-31 00:22:47,1260.06338028
